CVE,UPSTREAM G:A:V,DOWNSTREAM G:A:V,DOWNSTREAM REPO,COMMIT
CVE-2019-20445,io.netty:netty-codec-http,com.typesafe.netty:netty-reactive-streams-http,playframework/netty-reactive-streams,https://github.com/playframework/netty-reactive-streams/commit/2496188dc1b834445782b0ed7d10d6e947d4b6dc
CVE-2019-20445,io.netty:netty-codec-http,com.azure:azure-cosmos,Azure/azure-sdk-for-java,https://github.com/Azure/azure-sdk-for-java/commit/884c9e85240da6cd7a513972fb17500458b20128
CVE-2019-20445,io.netty:netty-codec-http,com.simplyti.cloud:simple-server-clients-http,simplyti/simple-server,https://github.com/simplyti/simple-server/commit/db941a90d83767508fcf98d74c0b31b5fd297cbc
CVE-2019-20445,io.netty:netty-codec-http,org.jooby:jooby-netty,jooby-project/jooby,https://github.com/jooby-project/jooby/commit/812dd779de64c3031cacbf3a16c9b89b37db5ce0
CVE-2019-20445,io.netty:netty-codec-http,org.mock-server:mockserver-integration-testing,jamesdbloom/mockservice,https://github.com/jamesdbloom/mockservice/commit/1b83bc9086470e046a82600698e5e040cac3695c
CVE-2019-10184,io.undertow:undertow-servlet,io.quarkus:quarkus-undertow,quarkusio/quarkus,https://github.com/quarkusio/quarkus/commit/7f54503839cef2bc13a7042ca09c3d90cd0b94d4
CVE-2019-10184,io.undertow:undertow-servlet,org.keycloak:keycloak-wildfly-adapter,keycloak/keycloak,https://github.com/keycloak/keycloak/commit/37304fdd7dafc77a7a73dd2c883eeb47ab902ff5
CVE-2019-10184,io.undertow:undertow-servlet,io.quarkus:quarkus-undertow,quarkusio/quarkus,https://github.com/quarkusio/quarkus/commit/7f54503839cef2bc13a7042ca09c3d90cd0b94d4
CVE-2019-10184,io.undertow:undertow-servlet,org.keycloak:keycloak-wildfly-adapter,keycloak/keycloak,https://github.com/keycloak/keycloak/commit/37304fdd7dafc77a7a73dd2c883eeb47ab902ff5
CVE-2017-9799,org.apache.storm:storm-core,com.digitalpebble.stormcrawler:storm-crawler-sql,DigitalPebble/storm-crawler,https://github.com/DigitalPebble/storm-crawler/commit/4f3f924bedfe2aed86a8e50e63e500b36b05fe21
CVE-2021-41269,com.cronutils:cron-utils,com.coreoz:wisp,Coreoz/Wisp,https://github.com/Coreoz/Wisp/commit/55f4ca303b4a96c137da0cd7e70bd47f62140bc5
CVE-2021-41269,com.cronutils:cron-utils,com.spotify:styx-common,spotify/styx,https://github.com/spotify/styx/commit/9c2b34b2a7314e19e1d6c6ae0f6fc25dc33b39f2
CVE-2020-13957,org.apache.solr:solr-core,cool.solr:solr-thymeleaf,solr-cool/solr-thymeleaf,https://github.com/solr-cool/solr-thymeleaf/commit/ae5c2fc4f0f0bf1e65b2a3e18e46770ce3018c73
CVE-2020-13957,org.apache.solr:solr-core,cool.solr:solr-analyzers,solr-cool/solr-analyzers,https://github.com/solr-cool/solr-analyzers/commit/c6b828e3b7163ab0fe80af0ba3e85331ccf40b59
CVE-2020-13957,org.apache.solr:solr-core,com.lucidworks.spark:spark-solr,LucidWorks/spark-solr,https://github.com/LucidWorks/spark-solr/commit/9cb0830832647f8666af2fef82216801506b61dc
CVE-2020-13957,org.apache.solr:solr-core,org.textexploration.mtas:mtas,textexploration/mtas,https://github.com/textexploration/mtas/commit/005a8e2a48ecf0a380282d19d550ebb94dc37f52
CVE-2020-13957,org.apache.solr:solr-core,cool.solr:solr-util,solr-cool/solr-util,https://github.com/solr-cool/solr-util/commit/74004a448d2408e9cf089260153d5b2422fa32d2
CVE-2012-1089,org.apache.wicket:wicket-core,org.wicketstuff:wicketstuff-bundle,wicketstuff/core,https://github.com/wicketstuff/core/commit/dcbdc25208266150ed45d9c9ce09a3bc59939a17
CVE-2012-1089,org.apache.wicket:wicket-core,org.wicketopia:wicketopia,jwcarman/Wicketopia,https://github.com/jwcarman/Wicketopia/commit/3c81eb5bd07934cd2cfe2bbd7ed4205b89ba0f08
CVE-2018-1313,org.apache.derby:derby,io.syndesis:sql-stored-connector,syndesisio/syndesis,https://github.com/syndesisio/syndesis/commit/e4fef26ffc693c3811e5a77804a2a69946d5a6ea
CVE-2018-1313,org.apache.derby:derby,io.druid:druid-server,druid-io/druid,https://github.com/druid-io/druid/commit/cb1339e19a29ae0696ccbf127f83f1b18b3d65e7
CVE-2018-1313,org.apache.derby:derby,org.minimalj:minimalj,BrunoEberhard/minimal-j,https://github.com/BrunoEberhard/minimal-j/commit/b67ae2e454c3c997f7bc9c01e47ef4f79cf10eb5
CVE-2018-1313,org.apache.derby:derby,org.duracloud:common-db,duracloud/duracloud,https://github.com/duracloud/duracloud/commit/b19e0ba1619bdd7f6405d9ba2afe63946b702a11
CVE-2018-1313,org.apache.derby:derby,us.fatehi:schemacrawler-testdb,schemacrawler/SchemaCrawler,https://github.com/schemacrawler/SchemaCrawler/commit/f5dfe848cdd18c24548a89427879c93968e0380d
CVE-2018-1313,org.apache.derby:derby,org.flywaydb:flyway-commandline,flyway/flyway,https://github.com/flyway/flyway/commit/8fe86f90ac230aafb1a619efde9dbafbe3d832fb
CVE-2018-1313,org.apache.derby:derby,io.syndesis:sql-stored-connector,syndesisio/syndesis,https://github.com/syndesisio/syndesis/commit/e4fef26ffc693c3811e5a77804a2a69946d5a6ea
CVE-2018-1313,org.apache.derby:derby,io.druid:druid-server,druid-io/druid,https://github.com/druid-io/druid/commit/cb1339e19a29ae0696ccbf127f83f1b18b3d65e7
CVE-2018-1313,org.apache.derby:derby,org.minimalj:minimalj,BrunoEberhard/minimal-j,https://github.com/BrunoEberhard/minimal-j/commit/b67ae2e454c3c997f7bc9c01e47ef4f79cf10eb5
CVE-2018-1313,org.apache.derby:derby,org.duracloud:common-db,duracloud/duracloud,https://github.com/duracloud/duracloud/commit/b19e0ba1619bdd7f6405d9ba2afe63946b702a11
CVE-2018-1313,org.apache.derby:derby,us.fatehi:schemacrawler-testdb,schemacrawler/SchemaCrawler,https://github.com/schemacrawler/SchemaCrawler/commit/f5dfe848cdd18c24548a89427879c93968e0380d
CVE-2018-1313,org.apache.derby:derby,org.flywaydb:flyway-commandline,flyway/flyway,https://github.com/flyway/flyway/commit/8fe86f90ac230aafb1a619efde9dbafbe3d832fb
CVE-2018-1000632,org.dom4j:dom4j,org.quickfixj:quickfixj-dictgenerator,quickfix-j/quickfixj,https://github.com/quickfix-j/quickfixj/commit/6e499576aec0ef268b637bd97982c0a41189d828
CVE-2017-18349,com.alibaba:fastjson,com.github.sd4324530:fastweixin,sd4324530/fastweixin,https://github.com/sd4324530/fastweixin/commit/6bc0a7abfa23aad0dbad4c3123a47a7fb53f3447
CVE-2017-9096,com.itextpdf:itextpdf,org.xhtmlrenderer:flying-saucer-pdf-itext5,flyingsaucerproject/flyingsaucer,https://github.com/flyingsaucerproject/flyingsaucer/commit/e5671a93f08d5a0cd7dedf890fcf84cae54ee842
CVE-2017-9096,com.itextpdf:itextpdf,com.github.mkolisnyk:cucumber-report-generator,mkolisnyk/cucumber-reports,https://github.com/mkolisnyk/cucumber-reports/commit/ab3be6e600d3321d1ea6cc737414d3dd83118eb7
CVE-2019-0228,org.apache.pdfbox:pdfbox,com.openhtmltopdf:openhtmltopdf-pdfbox,danfickle/openhtmltopdf,https://github.com/danfickle/openhtmltopdf/commit/afe9590179e88004ce83c2532a2cf5742fd0eddc
CVE-2019-0228,org.apache.pdfbox:pdfbox,de.rototor.pdfbox:graphics2d,rototor/pdfbox-graphics2d,https://github.com/rototor/pdfbox-graphics2d/commit/06c83401551cf6082715b6e109c3fbfec773f4fe
CVE-2019-0228,org.apache.pdfbox:pdfbox,org.codelibs.fess:fess-crawler,codelibs/fess-crawler,https://github.com/codelibs/fess-crawler/commit/786c67619e5930e0425fefe938894d442f850235
CVE-2019-0228,org.apache.pdfbox:pdfbox,de.redsix:pdfcompare,red6/pdfcompare,https://github.com/red6/pdfcompare/commit/a766a7ffc4e1f09170618a4772afdd1bf96e6e46
CVE-2019-0228,org.apache.pdfbox:pdfbox,com.openhtmltopdf:openhtmltopdf-pdfbox,danfickle/openhtmltopdf,https://github.com/danfickle/openhtmltopdf/commit/afe9590179e88004ce83c2532a2cf5742fd0eddc
CVE-2019-0228,org.apache.pdfbox:pdfbox,de.rototor.pdfbox:graphics2d,rototor/pdfbox-graphics2d,https://github.com/rototor/pdfbox-graphics2d/commit/06c83401551cf6082715b6e109c3fbfec773f4fe
CVE-2019-0228,org.apache.pdfbox:pdfbox,org.codelibs.fess:fess-crawler,codelibs/fess-crawler,https://github.com/codelibs/fess-crawler/commit/786c67619e5930e0425fefe938894d442f850235
CVE-2019-0228,org.apache.pdfbox:pdfbox,de.redsix:pdfcompare,red6/pdfcompare,https://github.com/red6/pdfcompare/commit/a766a7ffc4e1f09170618a4772afdd1bf96e6e46
CVE-2019-0228,org.apache.pdfbox:pdfbox,com.openhtmltopdf:openhtmltopdf-pdfbox,danfickle/openhtmltopdf,https://github.com/danfickle/openhtmltopdf/commit/afe9590179e88004ce83c2532a2cf5742fd0eddc
CVE-2019-0228,org.apache.pdfbox:pdfbox,de.rototor.pdfbox:graphics2d,rototor/pdfbox-graphics2d,https://github.com/rototor/pdfbox-graphics2d/commit/06c83401551cf6082715b6e109c3fbfec773f4fe
CVE-2019-0228,org.apache.pdfbox:pdfbox,org.codelibs.fess:fess-crawler,codelibs/fess-crawler,https://github.com/codelibs/fess-crawler/commit/786c67619e5930e0425fefe938894d442f850235
CVE-2019-0228,org.apache.pdfbox:pdfbox,de.redsix:pdfcompare,red6/pdfcompare,https://github.com/red6/pdfcompare/commit/a766a7ffc4e1f09170618a4772afdd1bf96e6e46
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,org.cryptomator:siv-mode,cryptomator/siv-mode,https://github.com/cryptomator/siv-mode/commit/bb00b3b7ea66ec089dbee0687885688635541c3f
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.qcloud:cos_api,tencentyun/cos-java-sdk-v5,https://github.com/tencentyun/cos-java-sdk-v5/commit/740648b9b055ddd84902a89e5dd370ef0529070b
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,org.fuin.esmp:es-maven-plugin,fuinorg/event-store-maven-plugin,https://github.com/fuinorg/event-store-maven-plugin/commit/a20360471d390553b2df04c7290d370345ddb272
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.helger:ph-ebinterface,phax/ph-ebinterface,https://github.com/phax/ph-ebinterface/commit/7eac82937285ee7c809e37454e19b93aac2368d0
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,cn.springboot:best-pay-sdk,Pay-Group/best-pay-sdk,https://github.com/Pay-Group/best-pay-sdk/commit/5de8992805606e6d37f978d423bf0ed0898e4018
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,org.pac4j:pac4j-jwt,pac4j/pac4j,https://github.com/pac4j/pac4j/commit/be2b0254f00e2306c87ceea6c9c061eace11899b
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,org.shredzone.acme4j:acme4j-utils,shred/acme4j,https://github.com/shred/acme4j/commit/d4f2374311a4b031bdd35340b613d87ed5758881
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.blossom-project:blossom-module-filemanager,blossom-project/blossom,https://github.com/blossom-project/blossom/commit/19d9309972bcf1f8c08c95c36b7e326e16175998
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,org.red5:websocket,Red5/red5-websocket,https://github.com/Red5/red5-websocket/commit/9bef9708ce2f922e20a9140cc29b258e0017c299
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,edu.psu.swe.commons:commons-jaxrs,PennState/commons-jaxrs,https://github.com/PennState/commons-jaxrs/commit/3a221e6656f4d7266a2edfd2de59319842d6839b
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,org.mule.services:mule-service-soap,mulesoft/mule-soap-service,https://github.com/mulesoft/mule-soap-service/commit/add7b2f0d4a680f90049add568b04d549027ff90
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,org.appenders.log4j:log4j2-elasticsearch-jest,rfoltyns/log4j2-elasticsearch,https://github.com/rfoltyns/log4j2-elasticsearch/commit/cfde9ac65baff91e3363de73c1c7f259558b47f1
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,org.opentelecoms.gsm0348:gsm0348-crypto,opentelecoms-org/gsm0348,https://github.com/opentelecoms-org/gsm0348/commit/49c9c37112e6dc51acc103391ac4af386b80887c
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.codahale:xsalsa20poly1305,codahale/xsalsa20poly1305,https://github.com/codahale/xsalsa20poly1305/commit/b52d6ecd7c0e251cc83f06d4b01bc01febf2f675
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.consol.citrus:citrus-ssh,citrusframework/citrus,https://github.com/citrusframework/citrus/commit/47fe2b3e093ec0c2a0a087410d8bd335ea066f37
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.redhat.red.build:koji-build-finder,release-engineering/koji-build-finder,https://github.com/release-engineering/koji-build-finder/commit/25451ed3ecf39aa35177ae1fd109a6663f83c618
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.fireflysource:firefly-wechat,hypercube1024/firefly,https://github.com/hypercube1024/firefly/commit/a444abe302d73fe8f34d9c283587e92f48719880
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.github.martinpaljak:globalplatformpro,martinpaljak/GlobalPlatformPro,https://github.com/martinpaljak/GlobalPlatformPro/commit/e2bf7a34d8c70a02546a40b5b96b1191ede80639
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,io.getlime.security:powerauth-java-prov,wultra/powerauth-crypto,https://github.com/wultra/powerauth-crypto/commit/8904009072d8aa5782a4d2031480d483afe47348
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,org.wso2.transport.http:org.wso2.transport.http.netty,wso2/transport-http,https://github.com/wso2/transport-http/commit/2ab54032b69f5c6c57a9e8a860d0501ec95317da
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,io.getlime.security:powerauth-java-cmd-lib,wultra/powerauth-cmd-tool,https://github.com/wultra/powerauth-cmd-tool/commit/6d48d25b4e5a4621d15d9dd2e9ba232c04a2d3be
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.joyent.http-signature:http-signature-common,joyent/java-http-signature,https://github.com/joyent/java-http-signature/commit/454eba23a96f56ca78585ec0eabce5f87789192e
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,de.alpharogroup:crypt-core,astrapi69/mystic-crypt,https://github.com/astrapi69/mystic-crypt/commit/46acbb01ecff1b785073546420b951d915aa12ae
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,net.sf.openas2:openas2-server,OpenAS2/OpenAs2App,https://github.com/OpenAS2/OpenAs2App/commit/df4d72b91d17e9fba8e3913dc5d81053513d993f
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,io.mangoo:mangooio-core,svenkubiak/mangooio,https://github.com/svenkubiak/mangooio/commit/5f9462de5b84f094d2e5783c2048f37b47725f2f
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.github.rockylomo:rxlib,RockyLOMO/rxlib,https://github.com/RockyLOMO/rxlib/commit/49f8d947dd7add272736e6580cea1a047bd611f2
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,org.cryptacular:cryptacular,vt-middleware/cryptacular,https://github.com/vt-middleware/cryptacular/commit/aec1456297eda9d054e665127d37e6c00f094c97
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,io.github.in-toto:in-toto,in-toto/in-toto-java,https://github.com/in-toto/in-toto-java/commit/b1355a620ae5aad9a9f3ce1cdcfcdbbac32bee2b
CVE-2018-1000613,org.bouncycastle:bcprov-jdk15on,com.qwazr:qwazr-library-pdfbox,qwazr/library-modules,https://github.com/qwazr/library-modules/commit/17973848018e147bac083b0b1f860ad05e44bff2
CVE-2013-6429,org.springframework:spring-core,org.broadleafcommerce:broadleaf-common,BroadleafCommerce/BroadleafCommerce,https://github.com/BroadleafCommerce/BroadleafCommerce/commit/d8e04441aebdf834f59b5c17d1211a3c73ecc4c7
CVE-2013-6429,org.springframework:spring-core,org.fuzzydb:org.fuzzydb.util,whirlwind-match/fuzzydb,https://github.com/whirlwind-match/fuzzydb/commit/602c407f39fe51399156e28efe18d4f2ad2587d1
CVE-2013-6429,org.springframework:spring-core,org.archive.heritrix:heritrix-commons,internetarchive/heritrix3,https://github.com/internetarchive/heritrix3/commit/5f52a14afcb08b788213eed986d9cc3e47438d80
CVE-2013-6429,org.springframework:spring-core,org.geomajas.widget:geomajas-widget-searchandfilter,geomajas/geomajas-project-client-gwt,https://github.com/geomajas/geomajas-project-client-gwt/commit/bca58ec34f51161aaa49f1ecb59dc6d4ccc85763
CVE-2013-6429,org.springframework:spring-core,org.jdal:jdal-web,chelu/jdal,https://github.com/chelu/jdal/commit/4b38d2aac972d98309c95e3df564611f3c52f188
CVE-2013-6429,org.springframework:spring-core,org.connid.bundles.soap:org.connid.bundles.soap,Tirasa/ConnIdSOAPBundle,https://github.com/Tirasa/ConnIdSOAPBundle/commit/839335d25d6c0fce272743250c5f41029e16454f
CVE-2013-6429,org.springframework:spring-core,org.thymeleaf.extras:thymeleaf-extras-tiles2,thymeleaf/thymeleaf-extras-tiles2,https://github.com/thymeleaf/thymeleaf-extras-tiles2/commit/bc173a820a16f7a2911a3d4f0c0d5b3f4258389b
CVE-2013-6429,org.springframework:spring-core,org.powermock.examples:powermock-examples-spring-mockito-xml-agent,jayway/powermock,https://github.com/jayway/powermock/commit/8c605c6fbcb74e726c0c53d17c9a417048b90c20
CVE-2013-6429,org.springframework:spring-core,net.javacrumbs:smock-http-metro,lukas-krecan/smock,https://github.com/lukas-krecan/smock/commit/c145d3b75b51570ffab85455bdde524ccff2b370
CVE-2013-6429,org.springframework:spring-core,com.inspire-software.lib.dto.geda:geda.spring-integration,inspire-software/geda-genericdto,https://github.com/inspire-software/geda-genericdto/commit/6c2912fa24fa4a45ea4457da0060343d6943873b
CVE-2013-6429,org.springframework:spring-core,com.smartling:smartling-api-sdk,Smartling/api-sdk-java,https://github.com/Smartling/api-sdk-java/commit/aa8f3be0f0883d3101af4a5cd68e216154fac04a
CVE-2013-6429,org.springframework:spring-core,com.custardsource.parfait:parfait-jmx,performancecopilot/parfait,https://github.com/performancecopilot/parfait/commit/ac6d15595c23225c45e222b2ad52c5156cd7bb62
CVE-2013-6429,org.springframework:spring-core,com.davidkarlsen.commonstransaction.spring:commons-transaction-spring,davidkarlsen/Commons-Transaction-Spring-Integration,https://github.com/davidkarlsen/Commons-Transaction-Spring-Integration/commit/c84adb81622f0a45ac9a79a52e6bc50e4e1bcc51
CVE-2013-6429,org.springframework:spring-core,org.wicketstuff:wicketstuff-annotation,wicketstuff/core,https://github.com/wicketstuff/core/commit/ba448a9bf339a49d48900d49985c2f9a1ebd0b91
CVE-2013-6429,org.springframework:spring-core,org.bedework.evreg:bw-event-registration-common,Bedework/bw-event-registration,https://github.com/Bedework/bw-event-registration/commit/b68208174b6ef09ee4c6d9039899823f508ab87b
CVE-2013-6429,org.springframework:spring-core,org.javasimon:javasimon-spring,virgo47/javasimon,https://github.com/virgo47/javasimon/commit/069ddc91be7ea06ac3fcc8f579a29dc1117c3ae2
CVE-2013-6429,org.springframework:spring-core,org.fishwife:jrugged-spring,Comcast/jrugged,https://github.com/Comcast/jrugged/commit/76777e9b25088b1afa8ebf711f727c5633636e0b
CVE-2013-6429,org.springframework:spring-core,at.molindo:esi4j,molindo/esi4j,https://github.com/molindo/esi4j/commit/bef4cb9a080adf52d1e3df2037b17b15514990c8
CVE-2013-6429,org.springframework:spring-core,org.bedework.bw-synch:bw-synch-common,Bedework/bw-synch,https://github.com/Bedework/bw-synch/commit/101629e96655a2df9daeab7c9df5ee4f6d29867e
CVE-2019-17638,org.eclipse.jetty:jetty-server,io.nflow:nflow-jetty,NitorCreations/nflow,https://github.com/NitorCreations/nflow/commit/aa65609ce4fdbe05ef79e7ee8d99fc6c65da7340
CVE-2019-17638,org.eclipse.jetty:jetty-server,com.trib3:server,trib3/leakycauldron,https://github.com/trib3/leakycauldron/commit/ef6439ab900d870872304eb1283a8c7408e8934f
CVE-2019-17638,org.eclipse.jetty:jetty-server,io.jooby:jooby-jetty,jooby-project/jooby,https://github.com/jooby-project/jooby/commit/f946cbabdfe8b224513ca6a13fb5a5b329c2d90e
CVE-2019-17638,org.eclipse.jetty:jetty-server,org.apache.avro:avro-ipc-jetty,apache/avro,https://github.com/apache/avro/commit/372313b018c4b34e17469327aaf8e9381e6a4524
CVE-2019-17638,org.eclipse.jetty:jetty-server,io.permazen:permazen-guiapp,permazen/permazen,https://github.com/permazen/permazen/commit/3df48d6f3f86a9a037a6fee66eccfcf215e7c363
