CVE_ID,CVSS,CWE,VUL_FUNs
CVE-2018-11768,5.0,CWE-119,"org.apache.hadoop.hdfs.server.namenode.FSImageFormatProtobuf$Loader:loadStringTableSection(java.io.InputStream);org.apache.hadoop.hdfs.server.namenode.FSImageFormatPBINode$Loader:loadAclEntries(org.apache.hadoop.hdfs.server.namenode.FsImageProto$INodeSection$AclFeatureProto,java.lang.String[]);org.apache.hadoop.hdfs.server.namenode.SerialNumberMap:toString();org.apache.hadoop.hdfs.server.namenode.XAttrStorage:getNameSerialNumber(java.lang.String);org.apache.hadoop.hdfs.server.namenode.XAttrFormat:toBytes(java.util.List);org.apache.hadoop.hdfs.server.namenode.FSImageFormatPBINode$Loader:loadXAttrs(org.apache.hadoop.hdfs.server.namenode.FsImageProto$INodeSection$XAttrFeatureProto,java.lang.String[]);org.apache.hadoop.hdfs.server.namenode.XAttrStorage:getName(int);org.apache.hadoop.hdfs.server.namenode.SerialNumberManager:<init>();org.apache.hadoop.hdfs.server.namenode.SerialNumberManager:getUser(int);org.apache.hadoop.hdfs.server.namenode.XAttrFormat:getXAttr(byte[],java.lang.String);org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader:load(java.lang.String);org.apache.hadoop.hdfs.server.namenode.INodeWithAdditionalFields:setUser(java.lang.String);org.apache.hadoop.hdfs.server.namenode.FSDirectory:<init>(org.apache.hadoop.hdfs.server.namenode.FSNamesystem,org.apache.hadoop.conf.Configuration);org.apache.hadoop.hdfs.server.namenode.FSImageFormatPBINode$Saver:save(java.io.OutputStream,org.apache.hadoop.hdfs.server.namenode.INodeSymlink);org.apache.hadoop.hdfs.server.namenode.INodeWithAdditionalFields:setGroup(java.lang.String);org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader:<init>(java.lang.String[],byte[][],java.util.Map);org.apache.hadoop.hdfs.server.namenode.FSImageFormatPBINode$Saver:buildINodeFile(org.apache.hadoop.hdfs.server.namenode.INodeFileAttributes,org.apache.hadoop.hdfs.server.namenode.FSImageFormatProtobuf$SaverContext);org.apache.hadoop.hdfs.server.namenode.XAttrFormat:toXAttrs(byte[]);org.apache.hadoop.hdfs.server.namenode.FSImageFormatProtobuf$LoaderContext:getStringTable();org.apache.hadoop.hdfs.server.namenode.SerialNumberManager:getGroupSerialNumber(java.lang.String);org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter:dumpSnapshotDiffSection(java.io.InputStream);org.apache.hadoop.hdfs.server.namenode.FSImageFormatProtobuf$SaverContext:getStringMap();org.apache.hadoop.hdfs.server.namenode.FSImageFormatPBINode$Loader:loadPermission(long,java.lang.String[]);org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter:loadStringTable(java.io.InputStream);org.apache.hadoop.hdfs.server.namenode.FSImageFormatPBINode$Saver:buildXAttrs(org.apache.hadoop.hdfs.server.namenode.XAttrFeature,org.apache.hadoop.hdfs.server.namenode.FSImageFormatProtobuf$SaverContext$DeduplicationMap);org.apache.hadoop.hdfs.server.namenode.SerialNumberManager:getGroup(int);org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter:dumpXattrs(org.apache.hadoop.hdfs.server.namenode.FsImageProto$INodeSection$XAttrFeatureProto);org.apache.hadoop.hdfs.server.namenode.SerialNumberManager:getUserSerialNumber(java.lang.String);org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader:loadStringTable(java.io.InputStream);org.apache.hadoop.hdfs.server.namenode.SerialNumberMap:get(int);org.apache.hadoop.hdfs.server.namenode.FSImageFormatPBINode$Saver:buildAclEntries(org.apache.hadoop.hdfs.server.namenode.AclFeature,org.apache.hadoop.hdfs.server.namenode.FSImageFormatProtobuf$SaverContext$DeduplicationMap);org.apache.hadoop.hdfs.server.namenode.FSImageFormatPBINode$Saver:buildPermissionStatus(org.apache.hadoop.hdfs.server.namenode.INodeAttributes,org.apache.hadoop.hdfs.server.namenode.FSImageFormatProtobuf$SaverContext$DeduplicationMap);org.apache.hadoop.hdfs.server.namenode.FSImageFormatProtobuf$Saver:saveStringTableSection(org.apache.hadoop.hdfs.server.namenode.FsImageProto$FileSummary$Builder);org.apache.hadoop.hdfs.server.namenode.FSImageFormatPBINode$Saver:buildINodeDirectory(org.apache.hadoop.hdfs.server.namenode.INodeDirectoryAttributes,org.apache.hadoop.hdfs.server.namenode.FSImageFormatProtobuf$SaverContext)"
CVE-2019-17558,4.6,CWE-74,org.apache.solr.response.VelocityResponseWriter:init(org.apache.solr.common.util.NamedList)
CVE-2021-31406,1.9,CWE-203,com.vaadin.flow.server.connect.auth.VaadinConnectAccessChecker:requestForbidden(javax.servlet.http.HttpServletRequest)
CVE-2014-7839,6.4,CWE-20,"org.jboss.resteasy.plugins.providers.DocumentProvider:readFrom(java.lang.Class,java.lang.reflect.Type,java.lang.annotation.Annotation[],javax.ws.rs.core.MediaType,javax.ws.rs.core.MultivaluedMap,java.io.InputStream)"
CVE-2020-10740,6.0,CWE-502,"org.wildfly.naming.client.remote.RemoteNamingService:<init>(javax.naming.Context);org.wildfly.naming.client.remote.RemoteServerTransport:<init>(org.jboss.remoting3.Channel,int,org.jboss.remoting3.util.MessageTracker,javax.naming.Context);org.wildfly.naming.client.remote.RemoteNamingService$ChannelOpenListener:channelOpened(org.jboss.remoting3.Channel)"
CVE-2020-11998,7.5,,org.apache.activemq.broker.jmx.ManagementContext:createConnector(javax.management.MBeanServer)
CVE-2016-8629,5.5,CWE-264,"org.keycloak.services.resources.admin.UsersResource:updateUser(java.lang.String,org.keycloak.representations.idm.UserRepresentation)"
CVE-2018-1258,6.5,CWE-863,org.springframework.security.config.web.server.ServerHttpSecurity:build()
CVE-2018-1275,7.5,CWE-94,"org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry:filterSubscriptions(org.springframework.util.MultiValueMap,org.springframework.messaging.Message);org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry$SimpMessageHeaderPropertyAccessor:getSpecificTargetClasses();org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry$SimpMessageHeaderPropertyAccessor:read(org.springframework.expression.EvaluationContext,java.lang.Object,java.lang.String)"
CVE-2013-7398,4.3,CWE-345,"com.ning.http.client.AsyncHttpClientConfig$Builder:<init>(com.ning.http.client.AsyncHttpClientConfig);com.ning.http.client.AsyncHttpClientConfig$Builder:build();com.ning.http.client.providers.netty.NettyAsyncHttpProvider:constructSSLPipeline(com.ning.http.client.providers.netty.NettyConnectListener);com.ning.http.client.AsyncHttpClientConfigBean:configureDefaults();com.ning.http.util.SslUtils:getLooseSSLContext();com.ning.http.util.SslUtils:getStrictSSLContext(com.ning.http.util.SslUtils$SSLConfig);com.ning.http.client.SimpleAsyncHttpClient$Builder:setSSLEngineFactory(com.ning.http.client.SSLEngineFactory);com.ning.http.client.providers.netty.NettyAsyncHttpProvider:verifyChannelPipeline(org.jboss.netty.channel.Channel,java.lang.String);com.ning.http.util.SslUtils:getSSLContext();com.ning.http.client.providers.netty.NettyAsyncHttpProvider:upgradeProtocol(org.jboss.netty.channel.ChannelPipeline,java.lang.String);com.ning.http.client.providers.jdk.JDKAsyncHttpProvider:createUrlConnection(com.ning.http.client.Request);com.ning.http.client.providers.netty.NettyAsyncHttpProvider:createSSLEngine();com.ning.http.util.SslUtils$SSLConfig:<init>();com.ning.http.client.AsyncHttpClientConfig$Builder:setSSLEngineFactory(com.ning.http.client.SSLEngineFactory);com.ning.http.util.SslUtils:getSSLEngine();com.ning.http.client.AsyncHttpClientConfigBean:setSslEngineFactory(com.ning.http.client.SSLEngineFactory);com.ning.http.client.AsyncHttpClientConfig$Builder:setSSLContext(javax.net.ssl.SSLContext);com.ning.http.client.AsyncHttpClientConfigBean:configureDefaults();com.ning.http.client.AsyncHttpClientConfig:getSSLEngineFactory()"
CVE-2017-7658,7.5,CWE-444,"org.eclipse.jetty.http.HttpParser$BadMessageException:<init>(int,java.lang.String);org.eclipse.jetty.http.HttpParser:reset();org.eclipse.jetty.http.HttpParser:handleKnownHeaders(java.nio.ByteBuffer);org.eclipse.jetty.http.HttpParser:parseLine(java.nio.ByteBuffer);org.eclipse.jetty.http.HttpParser:parseContent(java.nio.ByteBuffer);org.eclipse.jetty.http.HttpParser:quickStart(java.nio.ByteBuffer)"
CVE-2019-13234,4.3,CWE-79,org.opencms.ade.galleries.CmsGalleryService:prepareSearchParams(org.opencms.ade.galleries.shared.CmsGallerySearchBean)
CVE-2008-6505,5.0,CWE-22,"org.apache.struts2.dispatcher.FilterDispatcher:findStaticResource(java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)"
CVE-2020-10719,6.4,CWE-444,io.undertow.server.handlers.HttpContinueReadHandler:handleRequest(io.undertow.server.HttpServerExchange);io.undertow.server.protocol.http.HttpServerConnection:sendOutOfBandResponse(io.undertow.server.HttpServerExchange)
CVE-2016-2173,7.5,CWE-20,"org.springframework.amqp.support.converter.SerializerMessageConverter:fromMessage(org.springframework.amqp.core.Message);org.springframework.amqp.support.converter.SimpleMessageConverter:createMessage(java.lang.Object,org.springframework.amqp.core.MessageProperties);org.springframework.amqp.support.converter.SerializerMessageConverter:createMessage(java.lang.Object,org.springframework.amqp.core.MessageProperties);org.springframework.amqp.support.converter.SimpleMessageConverter:fromMessage(org.springframework.amqp.core.Message);org.springframework.amqp.support.converter.SerializerMessageConverter:setDeserializer(org.springframework.core.serializer.Deserializer);org.springframework.amqp.support.converter.SimpleMessageConverter:createObjectInputStream(java.io.InputStream,java.lang.String)"
CVE-2018-12538,6.5,CWE-384,"org.eclipse.jetty.server.session.FileSessionDataStore:initializeStore();org.eclipse.jetty.server.session.FileSessionDataStore:getFile(java.io.File,java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:getIdWithContextFromString(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:getIdFromFile(java.io.File);org.eclipse.jetty.server.session.FileSessionDataStore:doStore(java.lang.String,org.eclipse.jetty.server.session.SessionData,long);org.eclipse.jetty.server.session.FileSessionDataStore:getExpiryFromString(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:delete(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:doGetExpired(java.util.Set);org.eclipse.jetty.server.session.FileSessionDataStore:load(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:deleteOldFiles(java.io.File,java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:match(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:doStop();org.eclipse.jetty.server.session.FileSessionDataStore:getIdWithContextFromFile(java.io.File);org.eclipse.jetty.server.session.FileSessionDataStore:getIdWithContext(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:getExpiryFromFile(java.io.File);org.eclipse.jetty.server.session.FileSessionDataStore:deleteAllFiles(java.io.File,java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:exists(java.lang.String)"
CVE-2009-2902,4.3,CWE-22,"org.apache.catalina.startup.ExpandWar:expand(java.io.InputStream,java.io.File,java.lang.String);org.apache.catalina.startup.ContextConfig:stop();org.apache.catalina.startup.HostConfig:deployWARs(java.io.File,java.lang.String[]);org.apache.catalina.loader.WebappClassLoader:findResourceInternal(java.lang.String,java.lang.String);org.apache.catalina.startup.ContextConfig:fixDocBase();org.apache.catalina.startup.ExpandWar:expand(org.apache.catalina.Host,java.net.URL,java.lang.String);org.apache.catalina.startup.ExpandWar:expand(java.io.InputStream,java.io.File,java.lang.String);org.apache.catalina.loader.WebappClassLoader:setWorkDir(java.io.File);org.apache.catalina.startup.ContextConfig:stop();org.apache.catalina.startup.ExpandWar:deleteDir(java.io.File);org.apache.catalina.loader.WebappClassLoader:setWorkDir(java.io.File);org.apache.catalina.loader.WebappClassLoader:findResourceInternal(java.lang.String,java.lang.String);org.apache.catalina.startup.ExpandWar:deleteDir(java.io.File);org.apache.catalina.startup.HostConfig:deployWARs(java.io.File,java.lang.String[]);org.apache.catalina.startup.ExpandWar:expand(org.apache.catalina.Host,java.net.URL,java.lang.String);org.apache.catalina.startup.ExpandWar:delete(java.io.File);org.apache.catalina.startup.ExpandWar:delete(java.io.File);org.apache.catalina.startup.ContextConfig:fixDocBase()"
CVE-2018-8013,7.5,CWE-502,org.apache.batik.dom.AbstractDocument:readObject(java.io.ObjectInputStream)
CVE-2021-41079,4.3,CWE-835,"org.apache.tomcat.util.net.openssl.OpenSSLEngine:unwrap(java.nio.ByteBuffer,java.nio.ByteBuffer[],int,int)"
CVE-2020-13946,4.3,CWE-668,org.apache.cassandra.service.CassandraDaemon:maybeInitJmx()
CVE-2017-7536,4.4,CWE-470,org.hibernate.validator.internal.engine.ValidatorImpl:getAccessible(java.lang.reflect.Member);org.hibernate.validator.internal.util.privilegedactions.GetDeclaredField:run()
CVE-2017-2585,4.3,CWE-200,"org.keycloak.jose.jws.crypto.HMACProvider:verify(org.keycloak.jose.jws.JWSInput,javax.crypto.SecretKey);org.keycloak.jose.jws.crypto.HMACProvider:verify(org.keycloak.jose.jws.JWSInput,byte[])"
CVE-2019-10158,7.5,CWE-384,org.infinispan.spring.common.session.AbstractInfinispanSessionRepository:save(org.springframework.session.MapSession);org.infinispan.spring.common.session.AbstractInfinispanSessionRepository:deleteById(java.lang.String)
CVE-2011-1419,5.8,,org.apache.catalina.startup.ContextConfig:authenticatorConfig()
CVE-2018-1324,4.3,CWE-835,"org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader:parseCentralDirectoryFormat(byte[],int,int)"
CVE-2017-12160,6.5,CWE-287,"org.keycloak.protocol.oidc.TokenManager:verifyRefreshToken(org.keycloak.models.KeycloakSession,org.keycloak.models.RealmModel,java.lang.String,boolean)"
CVE-2021-27582,6.4,CWE-1321,"org.mitre.oauth2.web.OAuthConfirmationController:confimAccess(java.util.Map,org.springframework.security.oauth2.provider.AuthorizationRequest,java.security.Principal)"
CVE-2020-11050,6.8,CWE-295,org.java_websocket.client.WebSocketClient:run()
CVE-2021-40690,5.0,CWE-200,"org.apache.xml.security.keys.keyresolver.implementations.RetrievalMethodResolver:resolveInput(org.apache.xml.security.keys.content.RetrievalMethod,java.lang.String,boolean);org.apache.jcp.xml.dsig.internal.dom.DOMURIDereferencer:dereference(javax.xml.crypto.URIReference,javax.xml.crypto.XMLCryptoContext);org.apache.xml.security.encryption.XMLCipherInput:getDecryptBytes();org.apache.xml.security.keys.keyresolver.implementations.KeyInfoReferenceResolver:resolveInput(org.w3c.dom.Attr,java.lang.String,boolean)"
CVE-2017-12159,5.0,CWE-613,"org.keycloak.services.Urls:accountSessionsLogoutPage(java.net.URI,java.lang.String,java.lang.String);org.keycloak.services.resources.AccountService:processSessionsLogout(java.lang.String);org.keycloak.services.Urls:accountTotpRemove(java.net.URI,java.lang.String,java.lang.String);org.keycloak.services.resources.AccountService:processFederatedIdentityUpdate(java.lang.String,java.lang.String,java.lang.String);org.keycloak.services.resources.AccountService:processTotpRemove(java.lang.String);org.keycloak.services.resources.AbstractSecuredLocalService:csrfCheck(javax.ws.rs.core.MultivaluedMap);org.keycloak.services.resources.AbstractSecuredLocalService:authenticateBrowser();org.keycloak.services.resources.AbstractSecuredLocalService:csrfCheck(java.lang.String);org.keycloak.services.resources.AbstractSecuredLocalService:updateCsrfChecks()"
CVE-2020-9491,5.0,CWE-327,"org.apache.nifi.io.socket.SocketUtils:createServerSocket(int,org.apache.nifi.io.socket.ServerSocketConfiguration);org.apache.nifi.io.socket.ServerSocketConfiguration:createSSLContext();org.apache.nifi.io.socket.SocketUtils:closeQuietly(java.net.Socket);org.apache.nifi.io.socket.SSLContextFactory:createSslContext();org.apache.nifi.io.socket.SSLContextFactory:getPass(java.lang.String);org.apache.nifi.io.socket.SocketUtils:createSocket(java.net.InetSocketAddress,org.apache.nifi.io.socket.SocketConfiguration);org.apache.nifi.io.socket.ServerSocketConfiguration:setSSLContextFactory(org.apache.nifi.io.socket.SSLContextFactory);org.apache.nifi.io.socket.SSLContextFactory:<init>(org.apache.nifi.util.NiFiProperties);org.apache.nifi.io.socket.ServerSocketConfiguration:createSSLContext();org.apache.nifi.io.socket.SocketListener:start();org.apache.nifi.io.socket.SSLContextFactory:isKeyAndKeystorePasswordDifferent();org.apache.nifi.io.socket.ServerSocketConfiguration:setSSLContextFactory(org.apache.nifi.io.socket.SSLContextFactory)"
CVE-2020-11989,7.5,,"org.apache.shiro.web.util.WebUtils:decodeAndCleanUriString(javax.servlet.http.HttpServletRequest,java.lang.String);org.apache.shiro.web.util.WebUtils:getPathWithinApplication(javax.servlet.http.HttpServletRequest);org.apache.shiro.web.util.WebUtils:getRequestUri(javax.servlet.http.HttpServletRequest)"
CVE-2016-3081,9.3,CWE-77,org.apache.struts2.dispatcher.mapper.DefaultActionMapper:<init>();org.apache.struts2.dispatcher.mapper.DefaultActionMapper:cleanupActionName(java.lang.String)
CVE-2015-1832,6.4,CWE-399;CWE-611,org.apache.derby.vti.XmlVTI:readRows()
CVE-2017-1000209,4.3,CWE-295,com.neovisionaries.ws.client.SocketConnector:doConnect();com.neovisionaries.ws.client.SocketConnector:handshake()
CVE-2013-4152,6.8,CWE-264,"org.springframework.oxm.support.AbstractMarshaller:createXmlReader();org.springframework.oxm.jaxb.Jaxb2Marshaller:unmarshal(javax.xml.transform.Source,org.springframework.oxm.mime.MimeContainer);org.springframework.oxm.jibx.JibxMarshaller:unmarshalDomNode(org.w3c.dom.Node);org.springframework.oxm.support.AbstractMarshaller:unmarshal(javax.xml.transform.Source);org.springframework.oxm.jibx.JibxMarshaller:transformAndMarshal(java.lang.Object,javax.xml.transform.Result);org.springframework.oxm.jibx.JibxMarshaller:unmarshalSaxReader(org.xml.sax.XMLReader,org.xml.sax.InputSource);org.springframework.oxm.jibx.JibxMarshaller:transformAndUnmarshal(javax.xml.transform.Source)"
CVE-2017-2646,5.0,CWE-835,"org.keycloak.saml.processing.core.parsers.saml.SAMLRequestAbstractParser:parseCommonElements(javax.xml.stream.events.StartElement,javax.xml.stream.XMLEventReader,org.keycloak.dom.saml.v2.protocol.RequestAbstractType)"
CVE-2021-20289,5.0,CWE-209,org.jboss.resteasy.core.StringParameterInjector:extractValue(java.lang.String)
CVE-2018-11786,9.0,CWE-269,"org.apache.karaf.shell.impl.console.osgi.secured.SecuredSessionFactoryImpl:checkSecurity(org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand,org.apache.karaf.shell.api.console.Session,java.util.List);org.apache.karaf.shell.impl.console.SessionFactoryImpl:<init>(org.apache.felix.service.threadio.ThreadIO);org.apache.karaf.shell.impl.console.osgi.secured.SecuredSessionFactoryImpl:isVisible(java.lang.Object);org.apache.karaf.shell.impl.console.osgi.secured.SecuredSessionFactoryImpl:isVisible(org.apache.karaf.shell.api.console.Command);org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand:execute(org.apache.karaf.shell.api.console.Session,java.util.List)"
